"scenario","region","subRegion","param","sources","class","x","xLabel","vintage","units","aggregate","classLabel","classPalette","origScen","origQuery","origUnits","origX","value"
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapCost","Sources","class2",2080,"Year","Vint_2080","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2080,11.7076724438771
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapCost","Sources","class2",2080,"Year","Vint_2080","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2080,424.385152606325
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapCost","Sources","class2",2085,"Year","Vint_2085","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2085,12.608272260347
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapCost","Sources","class2",2085,"Year","Vint_2085","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2085,437.808343641452
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapCost","Sources","class2",2090,"Year","Vint_2090","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2090,13.5088720768169
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapCost","Sources","class2",2090,"Year","Vint_2090","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2090,450.37367987769
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapCost","Sources","class2",2095,"Year","Vint_2095","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2095,14.4093467230552
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapCost","Sources","class2",2095,"Year","Vint_2095","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2095,458.296661955702
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapCost","Sources","class2",2100,"Year","Vint_2100","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2100,15.3099465395251
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapCost","Sources","class2",2100,"Year","Vint_2100","New Elec Cap Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2100,464.746825115574
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapGW","Sources","class2",2015,"Year","Vint_2015","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2015,35.1186102451708
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapGW","Sources","class2",2020,"Year","Vint_2020","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2020,42.5904512427238
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapGW","Sources","class2",2025,"Year","Vint_2025","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2025,53.0331141516569
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapGW","Sources","class2",2030,"Year","Vint_2030","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2030,67.566230117591
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapGW","Sources","class2",2035,"Year","Vint_2035","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2035,81.7813419949619
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapGW","Sources","class2",2040,"Year","Vint_2040","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2040,96.1759261226491
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapGW","Sources","class2",2045,"Year","Vint_2045","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2045,109.805802206599
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapGW","Sources","class2",2050,"Year","Vint_2050","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2050,121.556580693454
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapGW","Sources","class2",2055,"Year","Vint_2055","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2055,131.968181275187
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapGW","Sources","class2",2060,"Year","Vint_2060","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2060,141.281720426653
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapGW","Sources","class2",2065,"Year","Vint_2065","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2065,150.085604551097
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapGW","Sources","class2",2070,"Year","Vint_2070","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2070,157.558800473041
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapGW","Sources","class2",2075,"Year","Vint_2075","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2075,164.571216420552
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapGW","Sources","class2",2080,"Year","Vint_2080","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2080,172.64461484356
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapGW","Sources","class2",2085,"Year","Vint_2085","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2085,179.415339913281
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapGW","Sources","class2",2090,"Year","Vint_2090","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2090,186.286213043262
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapGW","Sources","class2",2095,"Year","Vint_2095","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2095,190.808701510778
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumCapGW","Sources","class2",2100,"Year","Vint_2100","New Elec Cap (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2100,194.730296947203
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureCost","Sources","class2",2015,"Year","Vint_2015","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2015,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureCost","Sources","class2",2020,"Year","Vint_2020","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2020,-0.303309611279436
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureCost","Sources","class2",2025,"Year","Vint_2025","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2025,-0.312139970700551
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureCost","Sources","class2",2030,"Year","Vint_2030","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2030,-0.326622890705096
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureCost","Sources","class2",2035,"Year","Vint_2035","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2035,-0.349870135501358
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureCost","Sources","class2",2040,"Year","Vint_2040","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2040,-0.362351260090133
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureCost","Sources","class2",2045,"Year","Vint_2045","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2045,-0.386244140097018
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureCost","Sources","class2",2050,"Year","Vint_2050","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2050,-0.415463856635656
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureCost","Sources","class2",2055,"Year","Vint_2055","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2055,-0.439999052657237
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureCost","Sources","class2",2060,"Year","Vint_2060","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2060,-0.448589331306589
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureCost","Sources","class2",2065,"Year","Vint_2065","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2065,-0.458214055413137
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureCost","Sources","class2",2070,"Year","Vint_2070","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2070,-0.475852055154569
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureCost","Sources","class2",2075,"Year","Vint_2075","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2075,-0.486348841730852
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureCost","Sources","class2",2080,"Year","Vint_2080","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2080,-0.489671804791068
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureCost","Sources","class2",2085,"Year","Vint_2085","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2085,-0.492215970271863
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureCost","Sources","class2",2090,"Year","Vint_2090","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2090,-0.492612472069643
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureCost","Sources","class2",2095,"Year","Vint_2095","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2095,-0.493206497638999
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureCost","Sources","class2",2100,"Year","Vint_2100","Premature Elec Retire Cost (billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2100,-0.493206963057333
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureGW","Sources","class2",2015,"Year","Vint_2015","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2015,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureGW","Sources","class2",2020,"Year","Vint_2020","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2020,-0.201843403653559
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureGW","Sources","class2",2025,"Year","Vint_2025","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2025,-0.20863750657371
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureGW","Sources","class2",2030,"Year","Vint_2030","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2030,-0.211679881030417
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureGW","Sources","class2",2035,"Year","Vint_2035","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2035,-0.217762656811807
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureGW","Sources","class2",2040,"Year","Vint_2040","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2040,-0.221508267064114
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureGW","Sources","class2",2045,"Year","Vint_2045","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2045,-0.229249510573325
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureGW","Sources","class2",2050,"Year","Vint_2050","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2050,-0.244981154882046
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureGW","Sources","class2",2055,"Year","Vint_2055","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2055,-0.260819450184654
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureGW","Sources","class2",2060,"Year","Vint_2060","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2060,-0.270071604683302
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureGW","Sources","class2",2065,"Year","Vint_2065","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2065,-0.279482523636457
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureGW","Sources","class2",2070,"Year","Vint_2070","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2070,-0.292621720636383
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureGW","Sources","class2",2075,"Year","Vint_2075","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2075,-0.30304606449037
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureGW","Sources","class2",2080,"Year","Vint_2080","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2080,-0.307332153597175
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureGW","Sources","class2",2085,"Year","Vint_2085","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2085,-0.310315983079741
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureGW","Sources","class2",2090,"Year","Vint_2090","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2090,-0.311043880738731
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureGW","Sources","class2",2095,"Year","Vint_2095","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2095,-0.311812800614712
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecCumRetPrematureGW","Sources","class2",2100,"Year","Vint_2100","Premature Elec Retire (GW)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","GW",2100,-0.311815549853679
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecNewCapCost","Sources","class2",2015,"Year","Vint_2015","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2015,0
"jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","Europe_Non_EU","Europe_Non_EU","elecNewCapCost","Sources","class2",2015,"Year","Vint_2015","New Elec Cap Cost (Billion 2015 USD)","sum","classLabel2","classPalette2","jaw_LAC_s2e0hcif0c0i0b0n0l0t0h0","elec gen by gen tech and cooling tech and vintage","billion 2015 USD",2015,0
